 frequency       gain_db        
 1.58489319e+03  2.56246001e+01 
 1.99526231e+03  2.56244337e+01 
 2.51188643e+03  2.56241700e+01 
 3.16227766e+03  2.56237521e+01 
 3.98107171e+03  2.56230898e+01 
 5.01187234e+03  2.56220403e+01 
 6.30957344e+03  2.56203775e+01 
 7.94328235e+03  2.56177435e+01 
 1.00000000e+04  2.56135721e+01 
 1.25892541e+04  2.56069691e+01 
 1.58489319e+04  2.55965244e+01 
 1.99526231e+04  2.55800222e+01 
 2.51188643e+04  2.55539957e+01 
 3.16227766e+04  2.55130632e+01 
 3.98107171e+04  2.54489695e+01 
 5.01187234e+04  2.53492862e+01 
 6.30957344e+04  2.51958404e+01 
 7.94328235e+04  2.49632320e+01 
 1.00000000e+05  2.46183350e+01 
 1.25892541e+05  2.41222927e+01 
 1.58489319e+05  2.34364892e+01 
 1.99526231e+05  2.25321623e+01 
 2.51188643e+05  2.13998449e+01 
 3.16227766e+05  2.00529413e+01 
 3.98107171e+05  1.85229332e+01 
 5.01187234e+05  1.68495794e+01 
 6.30957344e+05  1.50718234e+01 
 7.94328235e+05  1.32226756e+01 
 1.00000000e+06  1.13279856e+01 
 1.25892541e+06  9.40755827e+00 
 1.58489319e+06  7.47724388e+00 
 1.99526231e+06  5.55128471e+00 
 2.51188643e+06  3.64470117e+00 
 3.16227766e+06  1.77569846e+00 
 3.98107171e+06 -3.20170441e-02 
 5.01187234e+06 -1.74751372e+00 
 6.30957344e+06 -3.33262441e+00 
 7.94328235e+06 -4.74518085e+00 
 1.00000000e+07 -5.94620489e+00 
 1.25892541e+07 -6.90884750e+00 
 1.58489319e+07 -7.62320365e+00 
 1.99526231e+07 -8.09057686e+00 
 2.51188643e+07 -8.30468486e+00 
 3.16227766e+07 -8.22335805e+00 
 3.98107171e+07 -7.75262704e+00 
 5.01187234e+07 -6.82589103e+00 
 6.30957344e+07 -5.65390712e+00 
 7.94328235e+07 -4.76628553e+00 
 1.00000000e+08 -4.41492074e+00 
 1.25892541e+08 -4.13963431e+00 
 1.58489319e+08 -3.23983072e+00 
 1.99526231e+08 -1.71358448e+00 
 2.51188643e+08  1.26019015e-01 
 3.16227766e+08  1.96566312e+00 
 3.98107171e+08  3.60715217e+00 
 5.01187234e+08  4.96163440e+00 
 6.30957344e+08  5.99380839e+00 
 7.94328235e+08  6.69069464e+00 
 1.00000000e+09  7.05080391e+00 
 frequency       gain_db        
 1.00000000e+00  2.85763949e+01 
 1.25892541e+00  2.85763949e+01 
 1.58489319e+00  2.85763949e+01 
 1.99526231e+00  2.85763949e+01 
 2.51188643e+00  2.85763949e+01 
 3.16227766e+00  2.85763949e+01 
 3.98107171e+00  2.85763949e+01 
 5.01187234e+00  2.85763949e+01 
 6.30957344e+00  2.85763949e+01 
 7.94328235e+00  2.85763949e+01 
 1.00000000e+01  2.85763949e+01 
 1.25892541e+01  2.85763949e+01 
 1.58489319e+01  2.85763949e+01 
 1.99526231e+01  2.85763949e+01 
 2.51188643e+01  2.85763948e+01 
 3.16227766e+01  2.85763948e+01 
 3.98107171e+01  2.85763947e+01 
 5.01187234e+01  2.85763945e+01 
 6.30957344e+01  2.85763942e+01 
 7.94328235e+01  2.85763938e+01 
 1.00000000e+02  2.85763931e+01 
 1.25892541e+02  2.85763921e+01 
 1.58489319e+02  2.85763904e+01 
 1.99526231e+02  2.85763877e+01 
 2.51188643e+02  2.85763835e+01 
 3.16227766e+02  2.85763768e+01 
 3.98107171e+02  2.85763662e+01 
 5.01187234e+02  2.85763493e+01 
 6.30957344e+02  2.85763226e+01 
 7.94328235e+02  2.85762804e+01 
 1.00000000e+03  2.85762133e+01 
 1.25892541e+03  2.85761071e+01 
 1.58489319e+03  2.85759388e+01 
 1.99526231e+03  2.85756720e+01 
 2.51188643e+03  2.85752492e+01 
 3.16227766e+03  2.85745793e+01 
 3.98107171e+03  2.85735177e+01 
 5.01187234e+03  2.85718356e+01 
 6.30957344e+03  2.85691712e+01 
 7.94328235e+03  2.85649516e+01 
 1.00000000e+04  2.85582724e+01 
 1.25892541e+04  2.85477076e+01 
 1.58489319e+04  2.85310158e+01 
 1.99526231e+04  2.85046921e+01 
 2.51188643e+04  2.84632961e+01 
 3.16227766e+04  2.83984858e+01 
 3.98107171e+04  2.82977100e+01 
 5.01187234e+04  2.81426336e+01 
 6.30957344e+04  2.79076667e+01 
 7.94328235e+04  2.75595089e+01 
 1.00000000e+05  2.70592297e+01 
 1.25892541e+05  2.63683411e+01 
 1.58489319e+05  2.54584531e+01 
 1.99526231e+05  2.43206105e+01 
 2.51188643e+05  2.29686418e+01 
 3.16227766e+05  2.14341713e+01 
 3.98107171e+05  1.97567699e+01 
 5.01187234e+05  1.79749203e+01 
 6.30957344e+05  1.61209457e+01 
 7.94328235e+05  1.42197474e+01 
 1.00000000e+06  1.22897872e+01 
 1.25892541e+06  1.03449427e+01 
 1.58489319e+06  8.39650598e+00 
 1.99526231e+06  6.45510523e+00 
 2.51188643e+06  4.53257302e+00 
 3.16227766e+06  2.64384007e+00 
 3.98107171e+06  8.08803656e-01 
 5.01187234e+06 -9.46221855e-01 
 6.30957344e+06 -2.58845235e+00 
 7.94328235e+06 -4.08155514e+00 
 1.00000000e+07 -5.39286668e+00 
 1.25892541e+07 -6.50396261e+00 
 1.58489319e+07 -7.41977546e+00 
 1.99526231e+07 -8.16896580e+00 
 2.51188643e+07 -8.78655566e+00 
 3.16227766e+07 -9.25072340e+00 
 3.98107171e+07 -9.25602598e+00 
 5.01187234e+07 -7.70757457e+00 
 6.30957344e+07 -4.06898795e+00 
 7.94328235e+07 -3.53267935e+00 
 1.00000000e+08 -6.75367287e+00 
 1.25892541e+08 -9.36425935e+00 
 1.58489319e+08 -8.97498820e+00 
 1.99526231e+08 -7.14332490e+00 
 2.51188643e+08 -5.46974553e+00 
 3.16227766e+08 -4.10147161e+00 
 3.98107171e+08 -2.90765746e+00 
 5.01187234e+08 -1.79304561e+00 
 6.30957344e+08 -7.26243456e-01 
 7.94328235e+08  2.75336621e-01 
 1.00000000e+09  1.16136169e+00 
 frequency       gain_db        
 1.00000000e+00  3.47121810e+01 
 1.25892541e+00  3.47121810e+01 
 1.58489319e+00  3.47121810e+01 
 1.99526231e+00  3.47121810e+01 
 2.51188643e+00  3.47121810e+01 
 3.16227766e+00  3.47121810e+01 
 3.98107171e+00  3.47121810e+01 
 5.01187234e+00  3.47121810e+01 
 6.30957344e+00  3.47121810e+01 
 7.94328235e+00  3.47121810e+01 
 1.00000000e+01  3.47121810e+01 
 1.25892541e+01  3.47121809e+01 
 1.58489319e+01  3.47121808e+01 
 1.99526231e+01  3.47121807e+01 
 2.51188643e+01  3.47121805e+01 
 3.16227766e+01  3.47121802e+01 
 3.98107171e+01  3.47121797e+01 
 5.01187234e+01  3.47121790e+01 
 6.30957344e+01  3.47121778e+01 
 7.94328235e+01  3.47121759e+01 
 1.00000000e+02  3.47121728e+01 
 1.25892541e+02  3.47121681e+01 
 1.58489319e+02  3.47121605e+01 
 1.99526231e+02  3.47121484e+01 
 2.51188643e+02  3.47121293e+01 
 3.16227766e+02  3.47120991e+01 
 3.98107171e+02  3.47120512e+01 
 5.01187234e+02  3.47119752e+01 
 6.30957344e+02  3.47118548e+01 
 7.94328235e+02  3.47116640e+01 
 1.00000000e+03  3.47113616e+01 
 1.25892541e+03  3.47108823e+01 
 1.58489319e+03  3.47101229e+01 
 1.99526231e+03  3.47089196e+01 
 2.51188643e+03  3.47070131e+01 
 3.16227766e+03  3.47039933e+01 
 3.98107171e+03  3.46992115e+01 
 5.01187234e+03  3.46916436e+01 
 6.30957344e+03  3.46796763e+01 
 7.94328235e+03  3.46607766e+01 
 1.00000000e+04  3.46309901e+01 
 1.25892541e+04  3.45841962e+01 
 1.58489319e+04  3.45110503e+01 
 1.99526231e+04  3.43975883e+01 
 2.51188643e+04  3.42236234e+01 
 3.16227766e+04  3.39614336e+01 
 3.98107171e+04  3.35758249e+01 
 5.01187234e+04  3.30271886e+01 
 6.30957344e+04  3.22787194e+01 
 7.94328235e+04  3.13065111e+01 
 1.00000000e+05  3.01077806e+01 
 1.25892541e+05  2.87019175e+01 
 1.58489319e+05  2.71236144e+01 
 1.99526231e+05  2.54126955e+01 
 2.51188643e+05  2.36059644e+01 
 3.16227766e+05  2.17332157e+01 
 3.98107171e+05  1.98166421e+01 
 5.01187234e+05  1.78719998e+01 
 6.30957344e+05  1.59102967e+01 
 7.94328235e+05  1.39394057e+01 
 1.00000000e+06  1.19654298e+01 
 1.25892541e+06  9.99386324e+00 
 1.58489319e+06  8.03066886e+00 
 1.99526231e+06  6.08341685e+00 
 2.51188643e+06  4.16261178e+00 
 3.16227766e+06  2.28327429e+00 
 3.98107171e+06  4.66676549e-01 
 5.01187234e+06 -1.25822508e+00 
 6.30957344e+06 -2.85469342e+00 
 7.94328235e+06 -4.28098502e+00 
 1.00000000e+07 -5.49698156e+00 
 1.25892541e+07 -6.47296192e+00 
 1.58489319e+07 -7.19487414e+00 
 1.99526231e+07 -7.65892292e+00 
 2.51188643e+07 -7.84990371e+00 
 3.16227766e+07 -7.69490503e+00 
 3.98107171e+07 -6.96979035e+00 
 5.01187234e+07 -5.19575250e+00 
 6.30957344e+07 -2.78929014e+00 
 7.94328235e+07 -4.25965910e+00 
 1.00000000e+08 -7.03080743e+00 
 1.25892541e+08 -8.08880010e+00 
 1.58489319e+08 -7.46147395e+00 
 1.99526231e+08 -6.29121585e+00 
 2.51188643e+08 -4.92991594e+00 
 3.16227766e+08 -3.48637301e+00 
 3.98107171e+08 -2.00837094e+00 
 5.01187234e+08 -5.46803466e-01 
 6.30957344e+08  8.34165343e-01 
 7.94328235e+08  2.06076219e+00 
 1.00000000e+09  3.05456695e+00 
 frequency       gain_db        
 1.00000000e+00  2.87828368e+01 
 1.25892541e+00  2.87828368e+01 
 1.58489319e+00  2.87828368e+01 
 1.99526231e+00  2.87828368e+01 
 2.51188643e+00  2.87828368e+01 
 3.16227766e+00  2.87828368e+01 
 3.98107171e+00  2.87828368e+01 
 5.01187234e+00  2.87828368e+01 
 6.30957344e+00  2.87828368e+01 
 7.94328235e+00  2.87828368e+01 
 1.00000000e+01  2.87828368e+01 
 1.25892541e+01  2.87828368e+01 
 1.58489319e+01  2.87828368e+01 
 1.99526231e+01  2.87828367e+01 
 2.51188643e+01  2.87828367e+01 
 3.16227766e+01  2.87828366e+01 
 3.98107171e+01  2.87828365e+01 
 5.01187234e+01  2.87828363e+01 
 6.30957344e+01  2.87828360e+01 
 7.94328235e+01  2.87828355e+01 
 1.00000000e+02  2.87828347e+01 
 1.25892541e+02  2.87828334e+01 
 1.58489319e+02  2.87828314e+01 
 1.99526231e+02  2.87828282e+01 
 2.51188643e+02  2.87828231e+01 
 3.16227766e+02  2.87828151e+01 
 3.98107171e+02  2.87828024e+01 
 5.01187234e+02  2.87827823e+01 
 6.30957344e+02  2.87827504e+01 
 7.94328235e+02  2.87826999e+01 
 1.00000000e+03  2.87826198e+01 
 1.25892541e+03  2.87824929e+01 
 1.58489319e+03  2.87822917e+01 
 1.99526231e+03  2.87819729e+01 
 2.51188643e+03  2.87814676e+01 
 3.16227766e+03  2.87806670e+01 
 3.98107171e+03  2.87793983e+01 
 5.01187234e+03  2.87773884e+01 
 6.30957344e+03  2.87742049e+01 
 7.94328235e+03  2.87691640e+01 
 1.00000000e+04  2.87611868e+01 
 1.25892541e+04  2.87485737e+01 
 1.58489319e+04  2.87286579e+01 
 1.99526231e+04  2.86972796e+01 
 2.51188643e+04  2.86480079e+01 
 3.16227766e+04  2.85710449e+01 
 3.98107171e+04  2.84517933e+01 
 5.01187234e+04  2.82692538e+01 
 6.30957344e+04  2.79948014e+01 
 7.94328235e+04  2.75925060e+01 
 1.00000000e+05  2.70226382e+01 
 1.25892541e+05  2.62493557e+01 
 1.58489319e+05  2.52508897e+01 
 1.99526231e+05  2.40271802e+01 
 2.51188643e+05  2.25999382e+01 
 3.16227766e+05  2.10051040e+01 
 3.98107171e+05  1.92826968e+01 
 5.01187234e+05  1.74691428e+01 
 6.30957344e+05  1.55938179e+01 
 7.94328235e+05  1.36788437e+01 
 1.00000000e+06  1.17405202e+01 
 1.25892541e+06  9.79126653e+00 
 1.58489319e+06  7.84156847e+00 
 1.99526231e+06  5.90183922e+00 
 2.51188643e+06  3.98427987e+00 
 3.16227766e+06  2.10482859e+00 
 3.98107171e+06  2.85119782e-01 
 5.01187234e+06 -1.44602498e+00 
 6.30957344e+06 -3.05267034e+00 
 7.94328235e+06 -4.49497735e+00 
 1.00000000e+07 -5.73647145e+00 
 1.25892541e+07 -6.75350214e+00 
 1.58489319e+07 -7.54107181e+00 
 1.99526231e+07 -8.10736374e+00 
 2.51188643e+07 -8.44931610e+00 
 3.16227766e+07 -8.49440382e+00 
 3.98107171e+07 -7.98053018e+00 
 5.01187234e+07 -6.35945447e+00 
 6.30957344e+07 -3.38210725e+00 
 7.94328235e+07 -7.02934161e-01 
 1.00000000e+08 -3.41122149e-01 
 1.25892541e+08 -6.33225772e-01 
 1.58489319e+08  2.58308615e-01 
 1.99526231e+08  1.63948489e+00 
 2.51188643e+08  3.11910198e+00 
 3.16227766e+08  4.47773124e+00 
 3.98107171e+08  5.62080662e+00 
 5.01187234e+08  6.51050019e+00 
 6.30957344e+08  7.13213427e+00 
 7.94328235e+08  7.48273116e+00 
 1.00000000e+09  7.56496767e+00 
 frequency       gain_db        
 1.00000000e+00  4.31284391e+01 
 1.25892541e+00  4.31284391e+01 
 1.58489319e+00  4.31284391e+01 
 1.99526231e+00  4.31284391e+01 
 2.51188643e+00  4.31284391e+01 
 3.16227766e+00  4.31284390e+01 
 3.98107171e+00  4.31284390e+01 
 5.01187234e+00  4.31284390e+01 
 6.30957344e+00  4.31284389e+01 
 7.94328235e+00  4.31284387e+01 
 1.00000000e+01  4.31284385e+01 
 1.25892541e+01  4.31284382e+01 
 1.58489319e+01  4.31284377e+01 
 1.99526231e+01  4.31284368e+01 
 2.51188643e+01  4.31284355e+01 
 3.16227766e+01  4.31284334e+01 
 3.98107171e+01  4.31284300e+01 
 5.01187234e+01  4.31284247e+01 
 6.30957344e+01  4.31284164e+01 
 7.94328235e+01  4.31284030e+01 
 1.00000000e+02  4.31283820e+01 
 1.25892541e+02  4.31283485e+01 
 1.58489319e+02  4.31282956e+01 
 1.99526231e+02  4.31282116e+01 
 2.51188643e+02  4.31280786e+01 
 3.16227766e+02  4.31278678e+01 
 3.98107171e+02  4.31275336e+01 
 5.01187234e+02  4.31270041e+01 
 6.30957344e+02  4.31261650e+01 
 7.94328235e+02  4.31248354e+01 
 1.00000000e+03  4.31227290e+01 
 1.25892541e+03  4.31193927e+01 
 1.58489319e+03  4.31141102e+01 
 1.99526231e+03  4.31057512e+01 
 2.51188643e+03  4.30925359e+01 
 3.16227766e+03  4.30716730e+01 
 3.98107171e+03  4.30388116e+01 
 5.01187234e+03  4.29872338e+01 
 6.30957344e+03  4.29067229e+01 
 7.94328235e+03  4.27821022e+01 
 1.00000000e+04  4.25916367e+01 
 1.25892541e+04  4.23059015e+01 
 1.58489319e+04  4.18883477e+01 
 1.99526231e+04  4.12992136e+01 
 2.51188643e+04  4.05035933e+01 
 3.16227766e+04  3.94816248e+01 
 3.98107171e+04  3.82355190e+01 
 5.01187234e+04  3.67887316e+01 
 6.30957344e+04  3.51778685e+01 
 7.94328235e+04  3.34425724e+01 
 1.00000000e+05  3.16182105e+01 
 1.25892541e+05  2.97327333e+01 
 1.58489319e+05  2.78065707e+01 
 1.99526231e+05  2.58539363e+01 
 2.51188643e+05  2.38844324e+01 
 3.16227766e+05  2.19044598e+01 
 3.98107171e+05  1.99183118e+01 
 5.01187234e+05  1.79289872e+01 
 6.30957344e+05  1.59387999e+01 
 7.94328235e+05  1.39498673e+01 
 1.00000000e+06  1.19645605e+01 
 1.25892541e+06  9.98599767e+00 
 1.58489319e+06  8.01866943e+00 
 1.99526231e+06  6.06928980e+00 
 2.51188643e+06  4.14796032e+00 
 3.16227766e+06  2.26968332e+00 
 3.98107171e+06  4.56096469e-01 
 5.01187234e+06 -1.26306265e+00 
 6.30957344e+06 -2.84982664e+00 
 7.94328235e+06 -4.26069497e+00 
 1.00000000e+07 -5.45290909e+00 
 1.25892541e+07 -6.39204798e+00 
 1.58489319e+07 -7.05425069e+00 
 1.99526231e+07 -7.41346366e+00 
 2.51188643e+07 -7.40162081e+00 
 3.16227766e+07 -6.81857601e+00 
 3.98107171e+07 -5.17460614e+00 
 5.01187234e+07 -1.92164257e+00 
 6.30957344e+07  2.45765312e-03 
 7.94328235e+07 -1.96488073e+00 
 1.00000000e+08 -3.10198447e+00 
 1.25892541e+08 -2.77405886e+00 
 1.58489319e+08 -1.60968535e+00 
 1.99526231e+08 -9.40988958e-02 
 2.51188643e+08  1.48182162e+00 
 3.16227766e+08  2.96310906e+00 
 3.98107171e+08  4.26063457e+00 
 5.01187234e+08  5.31719284e+00 
 6.30957344e+08  6.09758730e+00 
 7.94328235e+08  6.58508866e+00 
 1.00000000e+09  6.77614431e+00 
 frequency       gain_db        
 1.00000000e+00  3.65163998e+01 
 1.25892541e+00  3.65163998e+01 
 1.58489319e+00  3.65163998e+01 
 1.99526231e+00  3.65163998e+01 
 2.51188643e+00  3.65163998e+01 
 3.16227766e+00  3.65163998e+01 
 3.98107171e+00  3.65163998e+01 
 5.01187234e+00  3.65163998e+01 
 6.30957344e+00  3.65163998e+01 
 7.94328235e+00  3.65163998e+01 
 1.00000000e+01  3.65163997e+01 
 1.25892541e+01  3.65163997e+01 
 1.58489319e+01  3.65163995e+01 
 1.99526231e+01  3.65163994e+01 
 2.51188643e+01  3.65163991e+01 
 3.16227766e+01  3.65163987e+01 
 3.98107171e+01  3.65163980e+01 
 5.01187234e+01  3.65163969e+01 
 6.30957344e+01  3.65163951e+01 
 7.94328235e+01  3.65163923e+01 
 1.00000000e+02  3.65163879e+01 
 1.25892541e+02  3.65163810e+01 
 1.58489319e+02  3.65163699e+01 
 1.99526231e+02  3.65163524e+01 
 2.51188643e+02  3.65163247e+01 
 3.16227766e+02  3.65162807e+01 
 3.98107171e+02  3.65162111e+01 
 5.01187234e+02  3.65161007e+01 
 6.30957344e+02  3.65159257e+01 
 7.94328235e+02  3.65156484e+01 
 1.00000000e+03  3.65152090e+01 
 1.25892541e+03  3.65145127e+01 
 1.58489319e+03  3.65134093e+01 
 1.99526231e+03  3.65116610e+01 
 2.51188643e+03  3.65088917e+01 
 3.16227766e+03  3.65045063e+01 
 3.98107171e+03  3.64975649e+01 
 5.01187234e+03  3.64865862e+01 
 6.30957344e+03  3.64692429e+01 
 7.94328235e+03  3.64418966e+01 
 1.00000000e+04  3.63989053e+01 
 1.25892541e+04  3.63316287e+01 
 1.58489319e+04  3.62270922e+01 
 1.99526231e+04  3.60664016e+01 
 2.51188643e+04  3.58233110e+01 
 3.16227766e+04  3.54639137e+01 
 3.98107171e+04  3.49490098e+01 
 5.01187234e+04  3.42405335e+01 
 6.30957344e+04  3.33113756e+01 
 7.94328235e+04  3.21544206e+01 
 1.00000000e+05  3.07851959e+01 
 1.25892541e+05  2.92362573e+01 
 1.58489319e+05  2.75471743e+01 
 1.99526231e+05  2.57557140e+01 
 2.51188643e+05  2.38930586e+01 
 3.16227766e+05  2.19826837e+01 
 3.98107171e+05  2.00412869e+01 
 5.01187234e+05  1.80804101e+01 
 6.30957344e+05  1.61080402e+01 
 7.94328235e+05  1.41299480e+01 
 1.00000000e+06  1.21507660e+01 
 1.25892541e+06  1.01749030e+01 
 1.58489319e+06  8.20742081e+00 
 1.99526231e+06  6.25499918e+00 
 2.51188643e+06  4.32709597e+00 
 3.16227766e+06  2.43734342e+00 
 3.98107171e+06  6.05053812e-01 
 5.01187234e+06 -1.14365769e+00 
 6.30957344e+06 -2.77622080e+00 
 7.94328235e+06 -4.25706835e+00 
 1.00000000e+07 -5.55541804e+00 
 1.25892541e+07 -6.65603892e+00 
 1.58489319e+07 -7.56757622e+00 
 1.99526231e+07 -8.31990004e+00 
 2.51188643e+07 -8.93569781e+00 
 3.16227766e+07 -9.32022983e+00 
 3.98107171e+07 -8.87520647e+00 
 5.01187234e+07 -6.10224505e+00 
 6.30957344e+07 -1.93397805e+00 
 7.94328235e+07 -2.64812645e+00 
 1.00000000e+08 -5.70610428e+00 
 1.25892541e+08 -7.49011186e+00 
 1.58489319e+08 -6.68108460e+00 
 1.99526231e+08 -4.79902562e+00 
 2.51188643e+08 -2.96374766e+00 
 3.16227766e+08 -1.30925390e+00 
 3.98107171e+08  2.08986566e-01 
 5.01187234e+08  1.59692244e+00 
 6.30957344e+08  2.81517583e+00 
 7.94328235e+08  3.80390602e+00 
 1.00000000e+09  4.50278407e+00 
 frequency       gain_db        
 1.00000000e+00  3.14306736e+01 
 1.25892541e+00  3.14306736e+01 
 1.58489319e+00  3.14306736e+01 
 1.99526231e+00  3.14306736e+01 
 2.51188643e+00  3.14306736e+01 
 3.16227766e+00  3.14306736e+01 
 3.98107171e+00  3.14306736e+01 
 5.01187234e+00  3.14306736e+01 
 6.30957344e+00  3.14306736e+01 
 7.94328235e+00  3.14306736e+01 
 1.00000000e+01  3.14306736e+01 
 1.25892541e+01  3.14306735e+01 
 1.58489319e+01  3.14306735e+01 
 1.99526231e+01  3.14306734e+01 
 2.51188643e+01  3.14306733e+01 
 3.16227766e+01  3.14306731e+01 
 3.98107171e+01  3.14306729e+01 
 5.01187234e+01  3.14306724e+01 
 6.30957344e+01  3.14306717e+01 
 7.94328235e+01  3.14306706e+01 
 1.00000000e+02  3.14306689e+01 
 1.25892541e+02  3.14306661e+01 
 1.58489319e+02  3.14306617e+01 
 1.99526231e+02  3.14306547e+01 
 2.51188643e+02  3.14306436e+01 
 3.16227766e+02  3.14306261e+01 
 3.98107171e+02  3.14305983e+01 
 5.01187234e+02  3.14305542e+01 
 6.30957344e+02  3.14304844e+01 
 7.94328235e+02  3.14303738e+01 
 1.00000000e+03  3.14301984e+01 
 1.25892541e+03  3.14299205e+01 
 1.58489319e+03  3.14294801e+01 
 1.99526231e+03  3.14287823e+01 
 2.51188643e+03  3.14276764e+01 
 3.16227766e+03  3.14259243e+01 
 3.98107171e+03  3.14231489e+01 
 5.01187234e+03  3.14187538e+01 
 6.30957344e+03  3.14117971e+01 
 7.94328235e+03  3.14007942e+01 
 1.00000000e+04  3.13834128e+01 
 1.25892541e+04  3.13560068e+01 
 1.58489319e+04  3.13129221e+01 
 1.99526231e+04  3.12455013e+01 
 2.51188643e+04  3.11407450e+01 
 3.16227766e+04  3.09797255e+01 
 3.98107171e+04  3.07361577e+01 
 5.01187234e+04  3.03760978e+01 
 6.30957344e+04  2.98603269e+01 
 7.94328235e+04  2.91507994e+01 
 1.00000000e+05  2.82204797e+01 
 1.25892541e+05  2.70623704e+01 
 1.58489319e+05  2.56921358e+01 
 1.99526231e+05  2.41424653e+01 
 2.51188643e+05  2.24530561e+01 
 3.16227766e+05  2.06618143e+01 
 3.98107171e+05  1.88001069e+01 
 5.01187234e+05  1.68916946e+01 
 6.30957344e+05  1.49537384e+01 
 7.94328235e+05  1.29985344e+01 
 1.00000000e+06  1.10352802e+01 
 1.25892541e+06  9.07166002e+00 
 1.58489319e+06  7.11528788e+00 
 1.99526231e+06  5.17514439e+00 
 2.51188643e+06  3.26314914e+00 
 3.16227766e+06  1.39593435e+00 
 3.98107171e+06 -4.03328872e-01 
 5.01187234e+06 -2.10363222e+00 
 6.30957344e+06 -3.66656546e+00 
 7.94328235e+06 -5.05005670e+00 
 1.00000000e+07 -6.21601052e+00 
 1.25892541e+07 -7.13934287e+00 
 1.58489319e+07 -7.81249750e+00 
 1.99526231e+07 -8.23973224e+00 
 2.51188643e+07 -8.41931724e+00 
 3.16227766e+07 -8.31273062e+00 
 3.98107171e+07 -7.79452400e+00 
 5.01187234e+07 -6.59466073e+00 
 6.30957344e+07 -4.54379780e+00 
 7.94328235e+07 -3.55495135e+00 
 1.00000000e+08 -5.76191005e+00 
 1.25892541e+08 -7.98039748e+00 
 1.58489319e+08 -8.36560486e+00 
 1.99526231e+08 -7.50820801e+00 
 2.51188643e+08 -6.24235168e+00 
 3.16227766e+08 -4.83939153e+00 
 3.98107171e+08 -3.38533579e+00 
 5.01187234e+08 -1.92812585e+00 
 6.30957344e+08 -5.22840244e-01 
 7.94328235e+08  7.62818907e-01 
 1.00000000e+09  1.85183423e+00 
 frequency       gain_db        
 1.00000000e+00  2.21571506e+01 
 1.25892541e+00  2.21571506e+01 
 1.58489319e+00  2.21571506e+01 
 1.99526231e+00  2.21571506e+01 
 2.51188643e+00  2.21571506e+01 
 3.16227766e+00  2.21571506e+01 
 3.98107171e+00  2.21571506e+01 
 5.01187234e+00  2.21571506e+01 
 6.30957344e+00  2.21571506e+01 
 7.94328235e+00  2.21571506e+01 
 1.00000000e+01  2.21571506e+01 
 1.25892541e+01  2.21571506e+01 
 1.58489319e+01  2.21571506e+01 
 1.99526231e+01  2.21571506e+01 
 2.51188643e+01  2.21571506e+01 
 3.16227766e+01  2.21571506e+01 
 3.98107171e+01  2.21571505e+01 
 5.01187234e+01  2.21571505e+01 
 6.30957344e+01  2.21571504e+01 
 7.94328235e+01  2.21571503e+01 
 1.00000000e+02  2.21571501e+01 
 1.25892541e+02  2.21571498e+01 
 1.58489319e+02  2.21571493e+01 
 1.99526231e+02  2.21571486e+01 
 2.51188643e+02  2.21571474e+01 
 3.16227766e+02  2.21571456e+01 
 3.98107171e+02  2.21571427e+01 
 5.01187234e+02  2.21571380e+01 
 6.30957344e+02  2.21571306e+01 
 7.94328235e+02  2.21571189e+01 
 1.00000000e+03  2.21571004e+01 
 1.25892541e+03  2.21570710e+01 
 1.58489319e+03  2.21570245e+01 
 1.99526231e+03  2.21569507e+01 
 2.51188643e+03  2.21568339e+01 
 3.16227766e+03  2.21566486e+01 
 3.98107171e+03  2.21563550e+01 
 5.01187234e+03  2.21558897e+01 
 6.30957344e+03  2.21551524e+01 
 7.94328235e+03  2.21539841e+01 
 1.00000000e+04  2.21521332e+01 
 1.25892541e+04  2.21492012e+01 
 1.58489319e+04  2.21445583e+01 
 1.99526231e+04  2.21372101e+01 
 2.51188643e+04  2.21255893e+01 
 3.16227766e+04  2.21072353e+01 
 3.98107171e+04  2.20783043e+01 
 5.01187234e+04  2.20328434e+01 
 6.30957344e+04  2.19617548e+01 
 7.94328235e+04  2.18514208e+01 
 1.00000000e+05  2.16821074e+01 
 1.25892541e+05  2.14266113e+01 
 1.58489319e+05  2.10501973e+01 
 1.99526231e+05  2.05134283e+01 
 2.51188643e+05  1.97791357e+01 
 3.16227766e+05  1.88224629e+01 
 3.98107171e+05  1.76394173e+01 
