 time            v(out)          time            v(outpl)       
 1.82128000e-02  8.59913126e-01  1.82128000e-02  8.82941339e-01 
 1.82228000e-02  8.60148587e-01  1.82228000e-02  8.83151062e-01 
 1.82328000e-02  8.60384271e-01  1.82328000e-02  8.83360927e-01 
 1.82428000e-02  8.60620171e-01  1.82428000e-02  8.83570928e-01 
 1.82528000e-02  8.60856279e-01  1.82528000e-02  8.83781063e-01 
 1.82628000e-02  8.61092588e-01  1.82628000e-02  8.83991328e-01 
 1.82728000e-02  8.61329105e-01  1.82728000e-02  8.84201719e-01 
 1.82828000e-02  8.61565815e-01  1.82828000e-02  8.84412232e-01 
 1.82928000e-02  8.61802707e-01  1.82928000e-02  8.84622865e-01 
 1.83028000e-02  8.62039762e-01  1.83028000e-02  8.84833613e-01 
 1.83128000e-02  8.62277008e-01  1.83128000e-02  8.85044473e-01 
 1.83228000e-02  8.62514442e-01  1.83228000e-02  8.85255441e-01 
 1.83328000e-02  8.62752025e-01  1.83328000e-02  8.85466515e-01 
 1.83428000e-02  8.62989818e-01  1.83428000e-02  8.85677690e-01 
 1.83528000e-02  8.63227807e-01  1.83528000e-02  8.85888962e-01 
 1.83628000e-02  8.63465918e-01  1.83628000e-02  8.86100329e-01 
 1.83728000e-02  8.63704159e-01  1.83728000e-02  8.86311787e-01 
 1.83828000e-02  8.63942553e-01  1.83828000e-02  8.86523332e-01 
 1.83928000e-02  8.64181111e-01  1.83928000e-02  8.86734960e-01 
 1.84028000e-02  8.64419833e-01  1.84028000e-02  8.86946670e-01 
 1.84128000e-02  8.64658703e-01  1.84128000e-02  8.87158456e-01 
 1.84228000e-02  8.64897722e-01  1.84228000e-02  8.87370316e-01 
 1.84328000e-02  8.65136848e-01  1.84328000e-02  8.87582246e-01 
 1.84428000e-02  8.65376076e-01  1.84428000e-02  8.87794243e-01 
 1.84528000e-02  8.65615422e-01  1.84528000e-02  8.88006303e-01 
 1.84628000e-02  8.65854895e-01  1.84628000e-02  8.88218424e-01 
 1.84728000e-02  8.66094491e-01  1.84728000e-02  8.88430601e-01 
 1.84828000e-02  8.66334169e-01  1.84828000e-02  8.88642831e-01 
 1.84928000e-02  8.66573947e-01  1.84928000e-02  8.88855112e-01 
 1.85028000e-02  8.66813835e-01  1.85028000e-02  8.89067439e-01 
 1.85128000e-02  8.67053817e-01  1.85128000e-02  8.89279809e-01 
 1.85228000e-02  8.67293889e-01  1.85228000e-02  8.89492220e-01 
 1.85328000e-02  8.67534047e-01  1.85328000e-02  8.89704667e-01 
 1.85428000e-02  8.67774286e-01  1.85428000e-02  8.89917148e-01 
 1.85528000e-02  8.68014597e-01  1.85528000e-02  8.90129659e-01 
 1.85628000e-02  8.68254981e-01  1.85628000e-02  8.90342198e-01 
 1.85728000e-02  8.68495438e-01  1.85728000e-02  8.90554760e-01 
 1.85828000e-02  8.68735948e-01  1.85828000e-02  8.90767342e-01 
 1.85928000e-02  8.68976535e-01  1.85928000e-02  8.90979942e-01 
 1.86028000e-02  8.69217201e-01  1.86028000e-02  8.91192556e-01 
 1.86128000e-02  8.69457900e-01  1.86128000e-02  8.91405182e-01 
 1.86228000e-02  8.69698627e-01  1.86228000e-02  8.91617815e-01 
 1.86328000e-02  8.69939400e-01  1.86328000e-02  8.91830454e-01 
 1.86428000e-02  8.70180210e-01  1.86428000e-02  8.92043093e-01 
 1.86528000e-02  8.70421053e-01  1.86528000e-02  8.92255732e-01 
 1.86628000e-02  8.70661967e-01  1.86628000e-02  8.92468365e-01 
 1.86728000e-02  8.70902909e-01  1.86728000e-02  8.92680992e-01 
 1.86828000e-02  8.71143847e-01  1.86828000e-02  8.92893607e-01 
 1.86928000e-02  8.71384806e-01  1.86928000e-02  8.93106209e-01 
 1.87028000e-02  8.71625756e-01  1.87028000e-02  8.93318794e-01 
 1.87128000e-02  8.71866695e-01  1.87128000e-02  8.93531359e-01 
 1.87228000e-02  8.72107680e-01  1.87228000e-02  8.93743901e-01 
 1.87328000e-02  8.72348695e-01  1.87328000e-02  8.93956418e-01 
 1.87428000e-02  8.72589686e-01  1.87428000e-02  8.94168906e-01 
 1.87528000e-02  8.72830658e-01  1.87528000e-02  8.94381362e-01 
 1.87628000e-02  8.73071633e-01  1.87628000e-02  8.94593783e-01 
 1.87728000e-02  8.73312606e-01  1.87728000e-02  8.94806167e-01 
 1.87828000e-02  8.73553549e-01  1.87828000e-02  8.95018510e-01 
 1.87928000e-02  8.73794469e-01  1.87928000e-02  8.95230810e-01 
 1.88028000e-02  8.74035369e-01  1.88028000e-02  8.95443064e-01 
 1.88128000e-02  8.74276254e-01  1.88128000e-02  8.95655268e-01 
 1.88228000e-02  8.74517104e-01  1.88228000e-02  8.95867420e-01 
 1.88328000e-02  8.74757906e-01  1.88328000e-02  8.96079518e-01 
 1.88428000e-02  8.74998657e-01  1.88428000e-02  8.96291557e-01 
 1.88528000e-02  8.75239371e-01  1.88528000e-02  8.96503537e-01 
 1.88628000e-02  8.75480066e-01  1.88628000e-02  8.96715452e-01 
 1.88728000e-02  8.75720703e-01  1.88728000e-02  8.96927302e-01 
 1.88828000e-02  8.75961280e-01  1.88828000e-02  8.97139083e-01 
 1.88928000e-02  8.76201802e-01  1.88928000e-02  8.97350793e-01 
 1.89028000e-02  8.76442256e-01  1.89028000e-02  8.97562428e-01 
 1.89128000e-02  8.76682620e-01  1.89128000e-02  8.97773986e-01 
 1.89228000e-02  8.76922892e-01  1.89228000e-02  8.97985464e-01 
 1.89328000e-02  8.77163142e-01  1.89328000e-02  8.98196860e-01 
 1.89428000e-02  8.77403344e-01  1.89428000e-02  8.98408171e-01 
 1.89528000e-02  8.77643452e-01  1.89528000e-02  8.98619393e-01 
 1.89628000e-02  8.77883453e-01  1.89628000e-02  8.98830526e-01 
 1.89728000e-02  8.78123344e-01  1.89728000e-02  8.99041565e-01 
 1.89828000e-02  8.78363174e-01  1.89828000e-02  8.99252509e-01 
 1.89928000e-02  8.78602919e-01  1.89928000e-02  8.99463354e-01 
 1.90028000e-02  8.78842550e-01  1.90028000e-02  8.99674099e-01 
 1.90128000e-02  8.79082067e-01  1.90128000e-02  8.99884740e-01 
 1.90228000e-02  8.79321490e-01  1.90228000e-02  9.00095276e-01 
 1.90328000e-02  8.79560818e-01  1.90328000e-02  9.00305703e-01 
 1.90428000e-02  8.79800034e-01  1.90428000e-02  9.00516019e-01 
 1.90528000e-02  8.80039152e-01  1.90528000e-02  9.00726221e-01 
 1.90628000e-02  8.80278129e-01  1.90628000e-02  9.00936307e-01 
 1.90728000e-02  8.80516939e-01  1.90728000e-02  9.01146275e-01 
 1.90828000e-02  8.80755629e-01  1.90828000e-02  9.01356122e-01 
 1.90928000e-02  8.80994216e-01  1.90928000e-02  9.01565846e-01 
 1.91028000e-02  8.81232710e-01  1.91028000e-02  9.01775444e-01 
 1.91128000e-02  8.81471067e-01  1.91128000e-02  9.01984913e-01 
 1.91228000e-02  8.81709310e-01  1.91228000e-02  9.02194253e-01 
 1.91328000e-02  8.81947393e-01  1.91328000e-02  9.02403459e-01 
 1.91428000e-02  8.82185279e-01  1.91428000e-02  9.02612529e-01 
 1.91528000e-02  8.82423024e-01  1.91528000e-02  9.02821462e-01 
 1.91628000e-02  8.82660623e-01  1.91628000e-02  9.03030255e-01 
 1.91728000e-02  8.82898082e-01  1.91728000e-02  9.03238906e-01 
 1.91828000e-02  8.83135390e-01  1.91828000e-02  9.03447412e-01 
 1.91928000e-02  8.83372546e-01  1.91928000e-02  9.03655771e-01 
 1.92028000e-02  8.83609527e-01  1.92028000e-02  9.03863980e-01 
 1.92128000e-02  8.83846340e-01  1.92128000e-02  9.04072039e-01 
 1.92228000e-02  8.84082995e-01  1.92228000e-02  9.04279943e-01 
 1.92328000e-02  8.84319471e-01  1.92328000e-02  9.04487692e-01 
 1.92428000e-02  8.84555784e-01  1.92428000e-02  9.04695282e-01 
 1.92528000e-02  8.84791925e-01  1.92528000e-02  9.04902712e-01 
 1.92628000e-02  8.85027899e-01  1.92628000e-02  9.05109979e-01 
 1.92728000e-02  8.85263684e-01  1.92728000e-02  9.05317082e-01 
 1.92828000e-02  8.85499257e-01  1.92828000e-02  9.05524018e-01 
 1.92928000e-02  8.85734650e-01  1.92928000e-02  9.05730784e-01 
 1.93028000e-02  8.85969871e-01  1.93028000e-02  9.05937380e-01 
 1.93128000e-02  8.86204918e-01  1.93128000e-02  9.06143802e-01 
 1.93228000e-02  8.86439729e-01  1.93228000e-02  9.06350049e-01 
 1.93328000e-02  8.86674326e-01  1.93328000e-02  9.06556119e-01 
 1.93428000e-02  8.86908746e-01  1.93428000e-02  9.06762008e-01 
 1.93528000e-02  8.87142916e-01  1.93528000e-02  9.06967717e-01 
 1.93628000e-02  8.87376863e-01  1.93628000e-02  9.07173241e-01 
 1.93728000e-02  8.87610631e-01  1.93728000e-02  9.07378580e-01 
 1.93828000e-02  8.87844204e-01  1.93828000e-02  9.07583732e-01 
 1.93928000e-02  8.88077573e-01  1.93928000e-02  9.07788694e-01 
 1.94028000e-02  8.88310722e-01  1.94028000e-02  9.07993464e-01 
 1.94128000e-02  8.88543636e-01  1.94128000e-02  9.08198040e-01 
 1.94228000e-02  8.88776329e-01  1.94228000e-02  9.08402421e-01 
 1.94328000e-02  8.89008796e-01  1.94328000e-02  9.08606604e-01 
 1.94428000e-02  8.89241032e-01  1.94428000e-02  9.08810588e-01 
 1.94528000e-02  8.89473056e-01  1.94528000e-02  9.09014371e-01 
 1.94628000e-02  8.89704867e-01  1.94628000e-02  9.09217951e-01 
 1.94728000e-02  8.89936429e-01  1.94728000e-02  9.09421325e-01 
 1.94828000e-02  8.90167748e-01  1.94828000e-02  9.09624492e-01 
 1.94928000e-02  8.90398837e-01  1.94928000e-02  9.09827451e-01 
 1.95028000e-02  8.90629676e-01  1.95028000e-02  9.10030198e-01 
 1.95128000e-02  8.90860215e-01  1.95128000e-02  9.10232733e-01 
 1.95228000e-02  8.91090500e-01  1.95228000e-02  9.10435054e-01 
 1.95328000e-02  8.91320569e-01  1.95328000e-02  9.10637159e-01 
 1.95428000e-02  8.91550378e-01  1.95428000e-02  9.10839046e-01 
 1.95528000e-02  8.91779950e-01  1.95528000e-02  9.11040713e-01 
 1.95628000e-02  8.92009274e-01  1.95628000e-02  9.11242159e-01 
 1.95728000e-02  8.92238337e-01  1.95728000e-02  9.11443382e-01 
 1.95828000e-02  8.92467144e-01  1.95828000e-02  9.11644379e-01 
 1.95928000e-02  8.92695675e-01  1.95928000e-02  9.11845150e-01 
 1.96028000e-02  8.92923917e-01  1.96028000e-02  9.12045693e-01 
 1.96128000e-02  8.93151890e-01  1.96128000e-02  9.12246006e-01 
 1.96228000e-02  8.93379598e-01  1.96228000e-02  9.12446086e-01 
 1.96328000e-02  8.93607023e-01  1.96328000e-02  9.12645934e-01 
 1.96428000e-02  8.93834185e-01  1.96428000e-02  9.12845546e-01 
 1.96528000e-02  8.94061098e-01  1.96528000e-02  9.13044922e-01 
 1.96628000e-02  8.94287717e-01  1.96628000e-02  9.13244060e-01 
 1.96728000e-02  8.94514038e-01  1.96728000e-02  9.13442957e-01 
 1.96828000e-02  8.94740070e-01  1.96828000e-02  9.13641613e-01 
 1.96928000e-02  8.94965795e-01  1.96928000e-02  9.13840026e-01 
 1.97028000e-02  8.95191261e-01  1.97028000e-02  9.14038194e-01 
 1.97128000e-02  8.95416463e-01  1.97128000e-02  9.14236116e-01 
 1.97228000e-02  8.95641365e-01  1.97228000e-02  9.14433790e-01 
 1.97328000e-02  8.95865977e-01  1.97328000e-02  9.14631215e-01 
 1.97428000e-02  8.96090297e-01  1.97428000e-02  9.14828389e-01 
 1.97528000e-02  8.96314300e-01  1.97528000e-02  9.15025311e-01 
 1.97628000e-02  8.96537977e-01  1.97628000e-02  9.15221978e-01 
 1.97728000e-02  8.96761370e-01  1.97728000e-02  9.15418391e-01 
 1.97828000e-02  8.96984471e-01  1.97828000e-02  9.15614546e-01 
 1.97928000e-02  8.97207260e-01  1.97928000e-02  9.15810443e-01 
 1.98028000e-02  8.97429729e-01  1.98028000e-02  9.16006081e-01 
 1.98128000e-02  8.97651913e-01  1.98128000e-02  9.16201457e-01 
 1.98228000e-02  8.97873815e-01  1.98228000e-02  9.16396570e-01 
 1.98328000e-02  8.98095359e-01  1.98328000e-02  9.16591420e-01 
 1.98428000e-02  8.98316559e-01  1.98428000e-02  9.16786004e-01 
 1.98528000e-02  8.98537468e-01  1.98528000e-02  9.16980321e-01 
 1.98628000e-02  8.98758087e-01  1.98628000e-02  9.17174370e-01 
 1.98728000e-02  8.98978394e-01  1.98728000e-02  9.17368149e-01 
 1.98828000e-02  8.99198362e-01  1.98828000e-02  9.17561657e-01 
 1.98928000e-02  8.99417991e-01  1.98928000e-02  9.17754893e-01 
 1.99028000e-02  8.99637297e-01  1.99028000e-02  9.17947856e-01 
 1.99128000e-02  8.99856283e-01  1.99128000e-02  9.18140543e-01 
 1.99228000e-02  9.00074920e-01  1.99228000e-02  9.18332954e-01 
 1.99328000e-02  9.00293246e-01  1.99328000e-02  9.18525088e-01 
 1.99428000e-02  9.00511283e-01  1.99428000e-02  9.18716942e-01 
 1.99528000e-02  9.00728963e-01  1.99528000e-02  9.18908517e-01 
 1.99628000e-02  9.00946286e-01  1.99628000e-02  9.19099810e-01 
 1.99728000e-02  9.01163271e-01  1.99728000e-02  9.19290820e-01 
 1.99828000e-02  9.01379954e-01  1.99828000e-02  9.19481547e-01 
 1.99928000e-02  9.01596301e-01  1.99928000e-02  9.19671988e-01 
 2.00000000e-02  9.01751846e-01  2.00000000e-02  9.19808974e-01 
